image_path,mask_path,split,label,defect_type
data/mvtec_anomaly_detection/hazelnut/train/good/000.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/001.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/002.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/003.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/004.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/005.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/006.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/007.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/008.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/009.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/010.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/011.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/012.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/013.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/014.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/015.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/016.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/017.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/018.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/019.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/020.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/021.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/022.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/023.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/024.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/025.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/026.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/027.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/028.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/029.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/030.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/031.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/032.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/033.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/034.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/035.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/036.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/037.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/038.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/039.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/040.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/041.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/042.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/043.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/044.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/045.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/046.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/047.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/048.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/049.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/050.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/051.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/052.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/053.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/054.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/055.png,,train,0,good
data/mvtec_anomaly_detection/hazelnut/train/good/056.png,,train,0,good
